,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,"Fun Rk, adjt",
191,Illinois Chicago,MVC,18-14,105.4401014,195,107.9173756,207,0.433628288,191,18,14,10,10,10-Oct,0.473132569,0.391402798,0.522793656,0.473132569,0.391402798,0.522793656,0.869922756,0.886072189,106.7184055,105.5683776,106.7184055,105.5683776,107.7813642,109.1991227,106.9828789,114.8166714,0.307319559,2,0.087298006,1477,1496,1371.0375,1.077286362,1.09114448,0,0.5,-8.419928054,166,22,69.0303742
192,Queens,ASun,19-14,105.9180192,184,108.4683088,222,0.432019705,192,19.6067779,14.3932221,11,7,7-Nov,0.385315356,0.407508238,0.340351393,0.383693516,0.407508238,0.340351393,0.873958595,0.817623892,105.2383423,109.2222192,105.1891789,109.2540909,107.5973547,109.5868542,92.9156519,103.7493134,0.219551414,2,0.016616392,1416,1344,1248.225,1.134410863,1.076728955,0,0.611111111,-8.594292238,171,137,68.40566768
193,Oakland,Horz,16-18,106.2822339,177,108.8807738,234,0.43099659,193,16,18,11,9,9-Nov,0.450225153,0.637920049,0.353679016,0.450225153,0.637920049,0.353679016,0.839047237,0.657926699,106.7244952,107.7545974,106.7244952,107.7545974,106.2023772,110.6350805,106.0523622,116.3985034,0.255308522,5,-0.020681416,1444,1425,1314.3125,1.098673261,1.084217034,0,0.55,-11.15573329,219,230,63.55469886
194,Central Connecticut,NEC,25-7,98.99288058,306,101.5306579,87,0.427735087,194,25,7,14,2,14-2,0.237355946,0.343489771,0.169425077,0.237355946,0.343489771,0.169425077,0.947197991,0.904852961,100.2780734,111.715216,100.2780734,111.715216,100.7029367,102.6830189,0,0,0,0,0.073882508,1154,967,1051.8125,1.097153723,0.919365381,0,0.875,-4.660202199,104,33,65.50666267
195,Norfolk St.,MEAC,24-10,106.2145114,178,109.028907,237,0.425373774,195,24.02138627,10.97861373,11,3,3-Nov,0.314149977,0.433489022,0.189228682,0.332926407,0.433489022,0.189228682,0.871128977,0.813957854,102.7816797,109.8920275,103.560339,109.3955872,107.363281,111.7309066,107.3512914,105.6712748,0.545224758,2,0.078902874,1135,1009,980.3375,1.157764545,1.02923738,0,0.785714286,-5.339379586,114,29,66.3057922
196,Northeastern,CAA,17-15,103.9138134,218,106.9479898,188,0.418002384,196,17,15,9,9,9-Sep,0.383917457,0.386692352,0.381134002,0.383917457,0.386692352,0.381134002,0.91212628,0.901125373,103.269894,107.9374771,103.269894,107.9374771,104.4263756,108.3955442,114.8118812,116.001825,0.470390702,1,-0.007340062,1254,1265,1188.5875,1.055033811,1.064288494,0,0.5,-11.13217625,218,199,67.43105209
197,Southeast Missouri St.,OVC,21-12,101.4725677,264,104.455996,132,0.417452472,197,21,12,15,5,15-5,0.295483663,0.385610289,0.240752445,0.295483663,0.385610289,0.240752445,0.926486308,0.863070694,101.5131675,108.880009,101.5131675,108.880009,103.9922845,106.3834415,112.0228744,101.3828642,0.759088462,1,-0.002123947,1490,1336,1369.9125,1.087660708,0.975244769,0,0.75,-8.73080545,175,181,68.82092177
198,Pepperdine,WCC,13-22,106.3428874,173,109.5140949,244,0.416314113,198,13,22,4,14,14-Apr,0.536179992,0.402168141,0.597410356,0.536179992,0.402168141,0.597410356,0.778714074,0.840905335,107.8929052,104.8589922,107.8929052,104.8589922,105.7663829,111.0400561,110.3836109,117.2175661,0.333853826,8,-0.046125315,1287,1474,1261.3375,1.020345467,1.168600791,0,0.222222222,-12.4454477,243,289,69.01224108
199,Merrimack,MAAC,18-15,98.32299192,315,101.2564118,85,0.416276296,199,18,15,14,6,14-6,0.369484305,0.600208238,0.24864941,0.369484305,0.600208238,0.24864941,0.878700361,0.721425507,103.6875143,109.0265364,103.6875143,109.0265364,99.04654762,101.3758814,100.2584688,97.32591793,0.584528486,2,-0.016362943,1359,1234,1297.5625,1.047348394,0.95101392,0,0.7,-9.916989761,197,221,64.41513066
200,Abilene Christian,WAC,16-16,98.04962554,319,101.034646,81,0.41462403,200,16,16,8,8,8-Aug,0.423243348,0.407727343,0.429340106,0.423243348,0.407727343,0.429340106,0.865654519,0.834987641,103.9234281,104.940922,103.9234281,104.940922,97.57452356,99.59025358,96.2588786,115.5288422,0.109241871,2,-0.013672047,1096,1108,1141.3375,0.960276868,0.970790848,0,0.5,-10.4537893,206,213,69.10066053
201,Brown,Ivy,14-13,102.3544344,244,105.5793055,159,0.411749298,201,14,13,6,8,8-Jun,0.393855288,0.359421059,0.425829929,0.393855288,0.359421059,0.425829929,0.873123753,0.848395089,105.2865438,108.9482105,105.2865438,108.9482105,102.2994531,106.2528216,95.00692254,105.396021,0.23264891,2,-0.023864892,997,1021,955.95,1.042941576,1.068047492,0,0.428571429,-8.671125297,172,238,65.74565851
202,South Florida,Amer,13-19,102.2927995,246,105.5433514,157,0.411020393,202,13,19,6,12,12-Jun,0.490264126,0.385623931,0.56206529,0.490264126,0.385623931,0.56206529,0.843273404,0.837683963,107.7307127,107.6000241,107.7307127,107.6000241,101.9640198,104.8076959,144.6912701,129.4745933,0.782084044,2,-0.041232792,1289,1347,1256.8625,1.025569623,1.071716278,0,0.333333333,-12.51712874,245,285,68.24583333
203,Indiana St.,MVC,14-18,108.2838753,133,112.0992258,290,0.401739127,203,14,18,8,12,12-Aug,0.461408767,0.335940887,0.530626217,0.461408767,0.335940887,0.530626217,0.87144805,0.89514877,105.9275255,106.2335406,105.9275255,106.2335406,108.0393297,111.1484935,116.393092,113.3965783,0.574428497,2,-0.024472098,1546,1612,1437.9,1.075179081,1.121079352,0,0.4,-12.51043166,244,239,72.31675632
204,Hampton,CAA,17-16,103.2615944,227,107.0470225,190,0.397945999,204,17,16,8,10,10-Aug,0.390370975,0.3703219,0.389501907,0.390370975,0.3703219,0.389501907,0.90177746,0.886288057,105.6687833,108.7477131,105.6687833,108.7477131,103.4966385,107.3028363,175.7851153,189.1629572,0.300801273,1,-0.011800409,1266,1270,1199.425,1.055505763,1.058840694,0,0.444444444,-11.55893019,228,206,65.48733612
205,Idaho St.,BSky,15-15,105.8421929,186,109.7813664,251,0.396462176,205,15,15,10,8,8-Oct,0.380850145,0.383058971,0.375869739,0.380850145,0.383058971,0.375869739,0.885721685,0.827572003,105.4658023,108.4955982,105.4658023,108.4955982,108.988479,111.4118831,115.8431324,110.238326,0.638835161,2,-0.03868509,1356,1306,1202.375,1.127767959,1.086183595,0,0.555555556,-10.54499021,207,278,65.81854366
206,Princeton,Ivy,19-11,103.2367545,229,107.1165724,191,0.395496196,206,19,11,8,6,6-Aug,0.444419372,0.439533294,0.42810626,0.444419372,0.439533294,0.42810626,0.886337484,0.886718261,106.6798082,107.6754057,106.6798082,107.6754057,102.0590838,108.8922254,0,0,0,0,0.160937628,984,1023,943.1875,1.043270824,1.084619972,0,0.571428571,-6.348777302,127,2,66.63342607
207,Missouri St.,MVC,23-Sep,101.7355944,261,105.5879738,160,0.394741789,207,9,23,2,18,18-Feb,0.485307798,0.418470743,0.517188215,0.485307798,0.418470743,0.517188215,0.868165174,0.882393379,108.205889,107.3060657,108.205889,107.3060657,101.9271003,107.4005546,116.7929003,104.3679562,0.784741589,1,-0.152028047,1298,1416,1289.05,1.006943098,1.098483379,0,0.1,-17.31540099,328,362,63.76331614
208,Southeastern Louisiana,Slnd,18-14,104.0952015,216,108.0965824,212,0.393226179,208,18,14,12,8,8-Dec,0.373980304,0.369989057,0.378306758,0.373980304,0.369989057,0.378306758,0.896964159,0.866452734,104.0355398,108.1384333,104.0355398,108.1384333,105.76249,110.0354774,92.93097612,95.34182569,0.426894454,1,0.03142777,1456,1420,1344.85,1.082648623,1.055879838,0,0.6,-9.61300346,192,107,66.93838787
209,La Salle,A10,14-19,103.2596662,228,107.2745124,192,0.39206061,209,14,19,5,13,13-May,0.530195776,0.432966757,0.596639942,0.530195776,0.432966757,0.596639942,0.827470406,0.861031208,107.1008448,104.9241044,107.1008448,104.9241044,101.9843451,108.2727609,104.580805,109.0079247,0.383008892,3,0.02470394,1205,1365,1232.575,0.977628136,1.107437681,0,0.277777778,-11.64120901,230,118,68.64251086
210,Texas St.,SB,16-16,108.1062253,134,112.3983702,298,0.389894917,210,16,16,9,9,9-Sep,0.395239524,0.397741189,0.402802647,0.395239524,0.397741189,0.402802647,0.900859075,0.892908554,103.5800113,107.0229537,103.5800113,107.0229537,110.0665064,114.3303443,0,0,0,0,-0.015221588,1390,1373,1246.4125,1.115200626,1.101561481,0,0.5,-11.66155164,231,220,65.94655934
211,Quinnipiac,MAAC,20-13,101.8155916,256,105.8582787,166,0.389887179,211,20,13,15,5,15-5,0.317637308,0.413450774,0.269830045,0.317637308,0.413450774,0.269830045,0.915062265,0.838946059,101.44267,108.6107497,101.44267,108.6107497,100.9603929,103.2043433,119.850363,106.8553844,0.789153021,1,0.020358422,1515,1392,1443.3875,1.049614189,0.964397987,0,0.75,-9.315572754,187,132,71.48562735
212,Massachusetts,A10,20-Dec,101.6182048,262,105.6839719,163,0.389087081,212,12,20,7,11,11-Jul,0.512012987,0.405078653,0.595907359,0.512012987,0.405078653,0.595907359,0.842370101,0.878058651,105.9520131,104.8301172,105.9520131,104.8301172,102.5181103,104.2693709,100.8500889,107.3384329,0.328044324,2,-0.040357598,1295,1349,1284.7375,1.007988013,1.050019946,0,0.388888889,-13.43772604,267,284,70.35939399
213,Youngstown St.,Horz,21-13,102.2819282,247,106.4214656,176,0.387874752,213,21,13,13,7,13-7,0.347482068,0.297380141,0.357905556,0.347482068,0.297380141,0.357905556,0.918079815,0.901319407,104.3521252,110.0638267,104.3521252,110.0638267,105.3740358,106.7162129,77.63169461,100.5201492,0.04873488,1,0.056226798,1533,1451,1394.7625,1.099111856,1.040320485,0,0.65,-9.202448763,184,50,69.15666493
214,Bucknell,Pat,18-15,103.4056732,226,107.681349,202,0.385577518,214,18,15,13,5,13-5,0.332376973,0.497048168,0.231128993,0.332376973,0.497048168,0.231128993,0.884440977,0.760993653,103.2291742,109.7077023,103.2291742,109.7077023,107.1779315,108.1581064,100.2169326,103.4932365,0.408554394,3,-0.037930055,1385,1266,1232.3,1.123914631,1.027347237,0,0.722222222,-10.34770252,205,273,67.44962952
215,Southern,SWAC,20-12,98.52327895,313,102.6732502,100,0.383557436,215,20,12,15,3,15-3,0.310399675,0.513982674,0.170525564,0.310399675,0.513982674,0.170525564,0.880897474,0.74400209,101.4718895,109.0079005,101.4718895,109.0079005,100.5503978,101.630343,91.52612476,93.28088019,0.445617685,3,0.016796015,1338,1169,1263.875,1.058648996,0.924933241,0,0.833333333,-7.25738259,143,136,68.34898586
216,Fordham,A10,21-Dec,106.3460026,172,110.9294064,268,0.381012057,216,12,21,3,15,15-Mar,0.519668935,0.395631424,0.60425565,0.519668935,0.395631424,0.60425565,0.836288667,0.861717807,106.0755263,104.4871286,106.0755263,104.4871286,104.9208586,112.3165813,105.1175167,103.4612378,0.545533962,2,-0.035221243,1283,1446,1268.9625,1.011062187,1.139513579,0,0.166666667,-14.01653215,278,267,69.54754593
217,Seton Hall,BE,25-Jul,97.468583,325,101.6735942,89,0.380899623,217,7,25,2,18,18-Feb,0.689501082,0.469009935,0.803093226,0.689501082,0.469009935,0.803093226,0.700040024,0.838428728,111.4316773,102.2133163,111.4316773,102.2133163,100.2945561,105.4199957,102.8468244,107.0453714,0.386952987,10,-0.039468205,1251,1519,1329.6125,0.940875631,1.142438116,0,0.1,-13.17639743,259,282,64.35409599
218,SIU Edwardsville,OVC,22-11,101.2887284,265,105.707972,164,0.379632227,218,22.0108809,11.9891191,13,7,13-7,0.273320255,0.304785393,0.24446137,0.294173808,0.304785393,0.24446137,0.902647465,0.864843317,101.4145647,109.7473968,102.1686487,109.0454506,100.7290344,107.0514398,96.18469294,105.0009265,0.267266087,2,0.03227735,1415,1333,1350.075,1.048089921,0.987352554,0,0.65,-7.818853936,155,103,65.80045327
219,Valparaiso,MVC,15-19,105.1484297,201,109.7642024,250,0.378938297,219,15,19,6,14,14-Jun,0.468087813,0.348242556,0.517326272,0.468087813,0.348242556,0.517326272,0.866723753,0.876118169,106.0300295,106.0369879,106.0300295,106.0369879,104.7253959,111.1656975,115.6374863,116.5784063,0.476718186,2,-0.002763905,1438,1536,1377.8875,1.043626566,1.114749934,0,0.3,-12.9740626,256,182,67.89218281
220,Wright St.,Horz,15-18,108.5427719,126,113.325928,311,0.378499419,220,15,18,8,12,12-Aug,0.372051544,0.39580879,0.358825756,0.372051544,0.39580879,0.358825756,0.905124814,0.865593424,105.153733,109.5387121,105.153733,109.5387121,107.2552467,112.9201357,95.18146648,114.3123658,0.1084938,1,-0.071934753,1524,1545,1385.05,1.100321288,1.115483196,0,0.4,-13.8133311,274,329,67.30472726
221,William & Mary,CAA,17-15,106.4130442,167,111.1995157,272,0.376137457,221,17,15,11,7,7-Nov,0.391212544,0.382209807,0.399653694,0.391212544,0.382209807,0.399653694,0.899983329,0.874993747,104.7767856,108.0436949,104.7767856,108.0436949,105.7047879,109.2220955,110.8423982,107.8852597,0.577122668,1,0.028997393,1327,1337,1249.05,1.06240743,1.070413514,0,0.611111111,-10.68929601,211,109,71.38983971
222,Central Michigan,MAC,14-17,104.6774285,210,109.4171343,241,0.375365645,222,14,17,7,11,11-Jul,0.386901156,0.453891392,0.338519319,0.386901156,0.453891392,0.338519319,0.859883873,0.768789452,106.0421923,108.0713883,106.0421923,108.0713883,104.9268478,111.0051219,91.6398591,102.1889242,0.222180349,3,-0.077564929,1357,1318,1236.5875,1.097374832,1.065836425,0,0.388888889,-11.54198094,227,333,67.16224233
223,Campbell,CAA,15-17,101.2320011,267,105.9329436,167,0.372384528,223,15,17,10,8,8-Oct,0.363080662,0.330931667,0.386675671,0.363080662,0.330931667,0.386675671,0.898222949,0.865219214,104.5010499,109.141419,104.5010499,109.141419,103.0159955,103.7692637,109.5877898,121.666324,0.231049025,2,-0.063540446,1259,1193,1185.6875,1.061831216,1.006167308,0,0.555555556,-12.71445632,248,320,65.79565247
224,Richmond,A10,22-Oct,103.5489548,223,108.3724164,219,0.372014403,224,10,22,5,13,13-May,0.519328699,0.358907181,0.63341099,0.519328699,0.358907181,0.63341099,0.826551894,0.87989457,107.5729757,104.5075465,107.5729757,104.5075465,104.234599,107.0353024,99.41162388,121.0774612,0.093862775,3,-0.080261944,1141,1263,1151.85,0.990580371,1.09649694,0,0.277777778,-14.95087114,296,335,63.80009059
225,Northwestern St.,Slnd,16-16,101.9893816,251,106.9525773,189,0.366689933,225,16,16,12,8,8-Dec,0.443717773,0.539804738,0.374050122,0.443717773,0.539804738,0.374050122,0.845393284,0.726285292,105.6540399,106.3850584,105.6540399,106.3850584,102.2628639,107.2141285,99.39333921,103.2497231,0.392276596,3,0.041373942,1328,1327,1288.1625,1.030925834,1.030149535,0,0.6,-9.725526514,194,79,63.80117137
226,UNC Asheville,BSth,21-11,107.0523685,157,112.2673937,295,0.36656041,226,21,11,11,5,5-Nov,0.358277907,0.335657624,0.380432189,0.358277907,0.335657624,0.380432189,0.891774636,0.86022508,105.9039856,109.3698313,105.9039856,109.3698313,108.8620928,113.6284008,92.45384118,114.1588947,0.081275586,1,0.117501921,1297,1283,1138.25,1.139468482,1.1271689,0,0.6875,-6.524197585,133,9,67.79455628
227,Hofstra,CAA,15-18,97.76505289,322,102.5425276,97,0.366173032,227,15,18,6,12,12-Jun,0.387952291,0.433565354,0.373368332,0.387952291,0.433565354,0.373368332,0.894947384,0.84179724,104.6481737,107.7184737,104.6481737,107.7184737,96.89083087,103.2736745,88.11171408,105.222176,0.114976262,1,-0.042437215,1157,1167,1154.4375,1.002219696,1.010881923,0,0.333333333,-13.47458591,268,287,63.55759146
228,Elon,CAA,17-15,106.016915,183,111.3409422,277,0.3627423,228,17.70345382,15.29654618,8,10,10-Aug,0.37328518,0.372941166,0.369420447,0.367837833,0.372941166,0.369420447,0.910549525,0.886538052,104.2479419,108.2560512,104.1155173,108.4212056,105.0621213,111.8443994,110.9290439,105.9026482,0.630243291,1,0.021391505,1274,1275,1180.725,1.078998073,1.07984501,0,0.444444444,-11.04482471,217,129,64.9219909
229,UMKC,Sum,13-20,100.4564236,284,105.5129749,155,0.362445936,229,13,20,4,12,12-Apr,0.407792906,0.359024981,0.453337519,0.407792906,0.359024981,0.453337519,0.877580911,0.856807683,108.0739463,109.083263,108.0739463,109.083263,100.4992879,104.3887253,94.647993,103.3966908,0.26567162,2,-0.093808201,1094,1115,1044.8375,1.047052771,1.067151591,0,0.25,-14.76995437,292,345,64.34610613
230,Longwood,BSth,18-14,104.9522085,203,110.3037717,258,0.36079164,230,18,14,7,9,9-Jul,0.362185052,0.334237665,0.381140878,0.362185052,0.334237665,0.381140878,0.901500918,0.888692072,105.5994253,110.1557833,105.5994253,110.1557833,106.4354362,112.9686073,117.2513621,113.0254597,0.603992738,1,0.023978538,1238,1252,1117.2,1.108127462,1.12065879,0,0.4375,-9.78698899,195,120,68.91270407
231,Hawaii,BW,15-16,102.1453411,248,107.3615088,196,0.360600748,231,15,16,7,13,13-Jul,0.438263063,0.388048342,0.46588116,0.438263063,0.388048342,0.46588116,0.878543478,0.900272358,105.3579529,106.7515095,105.3579529,106.7515095,101.827668,108.3695245,80.85644549,117.4798522,0.013435838,1,0.009981499,1363,1454,1345.975,1.012648823,1.080257806,0,0.35,-10.99370591,216,147,65.78350331
232,Tennessee St.,OVC,17-16,102.9218883,238,108.1920576,214,0.360249208,232,17,16,12,8,8-Dec,0.279162333,0.33843684,0.246365495,0.279162333,0.33843684,0.246365495,0.93306636,0.883602536,100.6525845,108.9883855,100.6525845,108.9883855,103.7777467,106.9545478,106.8625767,94.5379879,0.803644825,1,-0.09752733,1537,1450,1447.625,1.061739055,1.001640618,0,0.6,-13.00988636,257,348,70.45691051
233,Vermont,AE,21-12,99.46686284,297,104.6597191,136,0.357729532,233,21,12,13,3,13-3,0.315947418,0.40247095,0.251942497,0.315947418,0.40247095,0.251942497,0.909204931,0.851511744,102.7510455,109.7554812,102.7510455,109.7554812,103.2293598,105.1010914,78.35262132,104.5735808,0.034900755,1,0.058003459,1095,1007,1008.825,1.085421158,0.998190965,0,0.8125,-8.156848909,161,47,62.54586811
234,Maine,AE,20-14,98.98912333,307,104.1763721,127,0.357239271,234,20,14,10,6,6-Oct,0.301434286,0.331340835,0.252002753,0.301434286,0.331340835,0.252002753,0.915930526,0.878141583,102.9745677,110.6105426,102.9745677,110.6105426,100.9358824,105.9926718,105.7424512,102.5674968,0.586758575,1,0.012820452,1139,1065,1064.0375,1.070450994,1.000904573,0,0.625,-10.30069778,204,138,65.90158478
235,Delaware,CAA,16-20,108.8751246,122,114.620886,325,0.356307435,235,16,20,5,13,13-May,0.396750879,0.386255779,0.401854138,0.396750879,0.386255779,0.401854138,0.899359354,0.872536728,104.2359245,107.3442416,104.2359245,107.3442416,107.1009865,117.1686382,123.411659,123.167987,0.505681952,1,-0.039307239,1353,1444,1255.225,1.077894401,1.150391364,0,0.277777778,-15.15429429,301,281,70.24103301
236,UT Rio Grande Valley,Slnd,16-15,104.4623047,211,109.9859102,254,0.356050255,236,16,15,8,12,12-Aug,0.363031686,0.307133061,0.39377593,0.363031686,0.307133061,0.39377593,0.87747017,0.827153617,104.0695929,107.3156732,104.0695929,107.3156732,102.3901258,111.2162467,130.9926865,109.817868,0.88367073,2,-0.026269686,1421,1517,1392.4375,1.02051259,1.089456439,0,0.4,-10.20476438,201,243,70.48576578
237,South Dakota,Sum,19-14,108.3547551,132,114.2492318,319,0.352247536,237,19,14,9,7,7-Sep,0.407677352,0.331669649,0.454590971,0.407677352,0.331669649,0.454590971,0.884847765,0.880925998,107.1215004,109.1978722,107.1215004,109.1978722,108.1485221,113.8033561,110.2848564,117.513088,0.325182533,1,0.095500609,1353,1379,1200.85,1.126701919,1.14835325,0,0.5625,-8.950776723,179,17,74.42962788
238,Harvard,Ivy,15-Dec,101.9502857,253,107.78951,205,0.345135104,238,12,15,7,7,7-Jul,0.406925494,0.376504024,0.435174002,0.406925494,0.376504024,0.435174002,0.88187184,0.869446979,104.6790801,107.6778228,104.6790801,107.6778228,103.5911732,107.5998419,109.7220974,105.0716297,0.622000371,1,-0.01773473,976,1022,938.9125,1.039500486,1.088493337,0,0.5,-10.83762109,214,226,65.61934193
239,UT Arlington,WAC,13-18,106.3541344,170,112.4821408,301,0.344290853,239,13,18,6,10,10-Jun,0.431458484,0.40257762,0.437972165,0.431458484,0.40257762,0.437972165,0.875908166,0.866137613,103.4467193,105.1220963,103.4467193,105.1220963,105.3033191,113.0179551,109.5425785,109.565514,0.499398111,2,-0.02812232,1134,1184,1100.05,1.030862234,1.076314713,0,0.375,-12.88100694,252,247,67.51286083
240,Tulsa,Amer,13-20,101.8971794,254,107.8838093,206,0.341516987,240,13,20,6,12,12-Jun,0.450404146,0.298136356,0.540125229,0.450404146,0.298136356,0.540125229,0.877242003,0.924883841,105.9305666,107.9362092,105.9305666,107.9362092,102.0647862,107.779322,0,0,0,0,-0.046322762,1213,1324,1193.3875,1.01643431,1.109446848,0,0.333333333,-14.55074072,287,291,66.2351323
241,North Dakota,Sum,21-Dec,107.8918556,139,114.3513011,321,0.33879293,241,12,21,5,11,11-May,0.455105284,0.43318054,0.456246173,0.455105284,0.43318054,0.456246173,0.865360363,0.83914779,108.1942831,107.7521504,108.1942831,107.7521504,110.0103719,117.0027743,145.9035314,133.8734966,0.729004789,2,-0.0565432,1270,1341,1125.2875,1.128600469,1.191695456,0,0.3125,-15.1445067,300,310,68.86659558
242,Iona,MAAC,17-17,99.36209968,301,105.419919,153,0.336131908,242,17,17,12,8,8-Dec,0.317143056,0.423062541,0.257212725,0.317143056,0.423062541,0.257212725,0.932575364,0.884666618,102.0848383,109.7401342,102.0848383,109.7401342,98.81456322,105.4350539,79.368653,113.4377464,0.016186909,1,-0.037521314,1427,1387,1388.2,1.027949863,0.999135571,0,0.6,-13.86433048,275,272,68.19427003
243,American,Pat,22-12,101.2203133,268,107.4222583,198,0.33539557,243,22.55236141,12.44763859,13,5,13-5,0.308948627,0.43487608,0.236610404,0.308414807,0.43487608,0.236610404,0.918712587,0.842878186,102.9313924,110.1147965,102.8255786,110.0349302,100.4503348,108.2376963,96.10689668,114.4253228,0.118542496,1,0.0814925,1200,1164,1136.6125,1.055768787,1.024095723,0,0.722222222,-8.287557072,164,26,63.44180618
244,UC Davis,BW,15-17,97.41052849,328,103.3880542,108,0.335172132,244,15,17,9,11,11-Sep,0.453630928,0.426363178,0.468383314,0.453630928,0.426363178,0.468383314,0.862787971,0.852421426,106.5462848,107.3660506,106.5462848,107.3660506,98.35569943,102.6325834,101.2962484,120.144305,0.123206668,1,0.050996641,1317,1367,1339.925,0.982890833,1.020206355,0,0.45,-11.18766796,220,57,67.08579872
245,Incarnate Word,Slnd,17-16,105.1601447,200,111.7800789,287,0.331354922,245,17.5306179,16.4693821,9,11,11-Sep,0.328779149,0.258865281,0.356442244,0.328072979,0.258865281,0.356442244,0.904437976,0.8716675,102.8177027,108.1115032,102.9624038,108.3453048,104.6253249,111.6899313,93.77294253,91.16563992,0.580367031,1,-0.032909028,1353,1372,1281.4625,1.055824888,1.070651697,0,0.45,-11.89878215,236,262,64.05654332
246,Georgia St.,SB,14-19,107.1578492,154,113.9466285,318,0.330391978,246,14,19,8,10,10-Aug,0.408627943,0.429506725,0.394436106,0.408627943,0.429506725,0.394436106,0.861155834,0.789088138,105.2080657,107.7294445,105.2080657,107.7294445,109.4824758,118.0667339,104.0994524,109.5787375,0.356655196,3,-0.042246416,1373,1407,1228.5375,1.117589003,1.145264186,0,0.444444444,-13.3092675,264,286,69.06760972
247,Northern Arizona,BSky,18-15,103.6651111,221,110.2421144,257,0.330172772,247,18.3932221,15.6067779,8,10,10-Aug,0.334944789,0.255062854,0.383109384,0.337799934,0.255062854,0.383109384,0.923803244,0.934072235,104.7744554,109.7531351,104.8125742,109.7103075,103.955803,110.8094456,0,0,0,0,0.021501944,1294,1296,1198.875,1.079345219,1.08101345,0,0.444444444,-11.51112606,226,128,66.61419258
248,Sacred Heart,MAAC,15-18,104.9727828,202,111.7530905,285,0.327438346,248,15,18,10,10,10-Oct,0.306525574,0.379967923,0.268566045,0.306525574,0.379967923,0.268566045,0.926918768,0.874816299,101.1504275,109.1145188,101.1504275,109.1145188,107.4686923,114.3146549,88.22439451,103.7041376,0.134811157,1,-0.091304223,1560,1522,1409.2875,1.106942338,1.079978358,0,0.5,-14.72749167,291,343,70.26571095
249,Georgia Southern,SB,17-16,102.9309565,237,109.5802915,245,0.327417286,249,17,16,8,10,10-Aug,0.374542021,0.40098981,0.367475346,0.374542021,0.40098981,0.367475346,0.893891723,0.847721887,104.1663633,109.1297099,104.1663633,109.1297099,103.353337,113.7673197,89.01529748,97.47210996,0.260433326,2,0.027848865,1311,1361,1239.2625,1.057887251,1.098233829,0,0.444444444,-11.37848044,223,112,69.52903004
250,Northern Kentucky,Horz,17-16,102.5759031,240,109.4494581,243,0.321717934,250,17,16,11,9,9-Nov,0.393783715,0.46081283,0.364412334,0.393783715,0.46081283,0.364412334,0.891897159,0.825361087,105.261648,108.829979,105.261648,108.829979,102.5568057,110.49609,87.7902736,96.53341021,0.251280945,1,0.043971604,1443,1469,1363.05,1.058655222,1.077730091,0,0.55,-11.27528285,221,71,65.88113561
251,Portland,WCC,20-Dec,106.3091719,175,113.4597397,313,0.321124323,251,12,20,7,11,11-Jul,0.495644062,0.34519928,0.608705846,0.495644062,0.34519928,0.608705846,0.817749948,0.903796143,107.7506831,105.4184132,107.7506831,105.4184132,110.4031717,114.3932667,114.3636856,117.0279548,0.434175219,5,-0.010262212,1324,1481,1244.4375,1.063934509,1.190095927,0,0.388888889,-12.72779056,249,202,68.24303626
252,Idaho,BSky,14-19,107.902722,138,115.1806629,334,0.320685034,252,14,19,8,10,10-Aug,0.410176197,0.430379771,0.384148703,0.410176197,0.430379771,0.384148703,0.886200762,0.842276879,105.2167492,107.5041038,105.2167492,107.5041038,108.5094909,116.3808021,114.7260036,105.5188745,0.723532853,1,-0.014735161,1318,1364,1194.0625,1.103794818,1.142318765,0,0.444444444,-14.0293882,279,218,66.28510354
253,Toledo,MAC,18-15,110.8294194,96,118.544436,355,0.315636141,253,18,15,10,8,8-Oct,0.431748358,0.497581769,0.370008479,0.431748358,0.497581769,0.370008479,0.857848981,0.776300163,106.0476615,107.7495274,106.0476615,107.7495274,110.9698909,120.076563,90.88742657,99.51172562,0.260664274,3,0.121212304,1426,1457,1248.7375,1.141953373,1.166778446,0,0.555555556,-9.085082325,180,8,68.28345007
254,Little Rock,OVC,19-14,98.02479102,320,104.8936517,140,0.31456657,254,19,14,12,8,8-Dec,0.311835415,0.415544222,0.252967234,0.311835415,0.415544222,0.252967234,0.908998335,0.816389726,101.6714045,108.9017647,101.6714045,108.9017647,97.74924984,103.8761849,81.13629113,103.7414197,0.055915834,2,0.034864256,1389,1296,1351.9875,1.027376363,0.958588744,0,0.6,-10.10939161,199,92,66.72281015
255,Cal St. Bakersfield,BW,14-19,105.3179009,197,112.7739308,306,0.312894734,255,14,19,8,12,12-Aug,0.434651489,0.366384783,0.470579925,0.434651489,0.366384783,0.470579925,0.883226998,0.912697877,105.1117146,106.6985903,105.1117146,106.6985903,107.4115677,114.3220877,95.20415451,108.9327275,0.175211999,1,0.009343641,1459,1535,1364.5,1.069256138,1.124954196,0,0.4,-13.81143041,273,150,65.95642889
